entity,classes
Miami_United_F.C.,"{'http://dbpedia.org/ontology/SportsTeam', 'http://www.wikidata.org/entity/Q12973014', 'http://schema.org/SportsTeam', 'http://dbpedia.org/ontology/SoccerClub', 'http://www.wikidata.org/entity/Q476028'}"
Miankuh_Rural_District_(Yazd_Province),"{'http://schema.org/AdministrativeArea', 'http://www.wikidata.org/entity/Q3455524', 'http://www.wikidata.org/entity/Q486972', 'http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/Region', 'http://dbpedia.org/ontology/AdministrativeRegion'}"
Mic_Check,"{'http://dbpedia.org/ontology/Single', 'http://www.wikidata.org/entity/Q134556'}"
Mic_Conway,{'http://dbpedia.org/ontology/MusicalArtist'}
Mic_Murphy,{'http://dbpedia.org/ontology/MusicalArtist'}
Mic_Tyson,"{'http://schema.org/MusicAlbum', 'http://dbpedia.org/ontology/Album', 'http://www.wikidata.org/entity/Q482994'}"
Micah_Richards,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michael_(1924_film),"{'http://schema.org/Movie', 'http://dbpedia.org/ontology/Film', 'http://www.wikidata.org/entity/Q11424'}"
Michael_Angelis,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michael_Anthony_(musician),{'http://dbpedia.org/ontology/MusicalArtist'}
Michael_Ashburner,"{'http://dbpedia.org/ontology/Scientist', 'http://dbpedia.org/ontology/Artist', 'http://www.wikidata.org/entity/Q483501', 'http://www.wikidata.org/entity/Q901'}"
Michael_B._Tretow,"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Michael_Baiardi,{'http://dbpedia.org/ontology/MusicalArtist'}
Michael_Balcon,"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person', 'http://www.wikidata.org/entity/Q24229398', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Michael_Barone_(pundit),"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michael_Beck_(singer),"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.wikidata.org/entity/Q24229398', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Michael_Bell_(mayor),"{'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/OfficeHolder'}"
Michael_Bennet,"{'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/OfficeHolder'}"
Michael_Bluth,"{'http://dbpedia.org/ontology/FictionalCharacter', 'http://www.wikidata.org/entity/Q95074', 'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michael_Carey_(United_States_Air_Force_officer),{'http://dbpedia.org/ontology/MilitaryPerson'}
Michael_Chapman_(singer),{'http://dbpedia.org/ontology/MusicalArtist'}
Michael_Cheng_Tak-kin,{'http://dbpedia.org/ontology/OfficeHolder'}
Michael_Connelly,"{'http://dbpedia.org/ontology/Writer', 'http://www.wikidata.org/entity/Q36180'}"
Michael_Crawford,"{'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Michael_Crichton,"{'http://dbpedia.org/ontology/Writer', 'http://www.wikidata.org/entity/Q36180'}"
Michael_Dawida,"{'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/OfficeHolder'}"
Michael_Deffner,"{'http://dbpedia.org/ontology/Writer', 'http://www.wikidata.org/entity/Q36180'}"
Michael_Dubie,{'http://dbpedia.org/ontology/MilitaryPerson'}
Michael_Duwe,{'http://dbpedia.org/ontology/MusicalArtist'}
Michael_E._Rose,"{'http://dbpedia.org/ontology/Writer', 'http://www.wikidata.org/entity/Q36180'}"
Michael_Eisner,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michael_Fonfara,"{'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Athlete'}"
Michael_Franks_(musician),"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band', 'http://dbpedia.org/ontology/ArtistDiscography'}"
Michael_Gaston,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Film', 'http://dbpedia.org/ontology/Person', 'http://schema.org/Movie', 'http://www.wikidata.org/entity/Q215627', 'http://www.wikidata.org/entity/Q11424', 'http://xmlns.com/foaf/0.1/Person'}"
Michael_Gershman_(director),"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michael_Glos,"{'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/OfficeHolder'}"
Michael_Green_(physicist),"{'http://dbpedia.org/ontology/Scientist', 'http://www.wikidata.org/entity/Q901'}"
Michael_Grimm_(musician),{'http://dbpedia.org/ontology/MusicalArtist'}
Michael_Grzimek,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michael_Ingham_(footballer),"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michael_J._Fox,"{'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Michael_Joseph_Savage,"{'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/OfficeHolder'}"
Michael_K._Frith,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michael_Kaeshammer,{'http://dbpedia.org/ontology/MusicalArtist'}
Michael_Kitchen,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michael_Kmit,"{'http://dbpedia.org/ontology/Artist', 'http://www.wikidata.org/entity/Q483501'}"
Michael_Kopsa,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michael_Kostka,"{'http://dbpedia.org/ontology/IceHockeyPlayer', 'http://www.wikidata.org/entity/Q11774891'}"
Michael_Land,"{'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/MusicalArtist'}"
Michael_Lee_Firkins,"{'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Athlete'}"
Michael_Lewis_(musician),{'http://dbpedia.org/ontology/MusicalArtist'}
Michael_Madsen_(footballer),"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://www.wikidata.org/entity/Q937857'}"
Michael_McGarry,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michael_McGowan_(director),"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person', 'http://www.wikidata.org/entity/Q24229398', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Michael_McGowan_(footballer),"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michael_Mery,"{'http://schema.org/CreativeWork', 'http://www.wikidata.org/entity/Q82955', 'http://www.wikidata.org/entity/Q386724', 'http://dbpedia.org/ontology/Politician', 'http://dbpedia.org/ontology/Work'}"
Michael_Monarch,{'http://dbpedia.org/ontology/MusicalArtist'}
Michael_Moran_(music_producer),"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
"Michael_Morris,_1st_Baron_Killanin","{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
"Michael_Morris,_3rd_Baron_Killanin","{'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955'}"
Michael_Muhney,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michael_Musmanno,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michael_Nyqvist,"{'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Michael_Ohoven,"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person', 'http://www.wikidata.org/entity/Q24229398', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Michael_Omartian,"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Michael_Pattinson,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michael_Petry_(footballer),"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michael_Peña,"{'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Michael_Pook,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michael_Reaves,"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person', 'http://www.wikidata.org/entity/Q24229398', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Michael_Richard_Plowman,"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Michael_Romeo,"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Michael_Rummenigge,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michael_Silberbauer,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://www.wikidata.org/entity/Q937857'}"
Michael_Sinterniklaas,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michael_Somare,"{'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/OfficeHolder'}"
Michael_Spiller,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michael_Stewart_(footballer),"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michael_Twiss,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michael_Ward_(musician),{'http://dbpedia.org/ontology/MusicalArtist'}
Michael_Westmore,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michael_Wong_(actor),"{'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Michaela_McManus,"{'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Michal_Bílek,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://www.wikidata.org/entity/Q937857'}"
Michal_Drahno,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michal_Janec,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michal_Peňaška,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michal_Šulla,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michalis_Michael,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michał_Osiński,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michel_Kaham,"{'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/Athlete', 'http://dbpedia.org/ontology/SoccerManager'}"
Michel_Langevin,{'http://dbpedia.org/ontology/MusicalArtist'}
Michel_Piccoli,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q24229398', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Michel_Rodriguez,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michel_Serrault,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michel_Suleiman,"{'http://dbpedia.org/ontology/MilitaryPerson', 'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955'}"
Michel_de_Beaupuy,{'http://dbpedia.org/ontology/MilitaryPerson'}
Michele_Andreolo,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Michele_Dayan,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://www.wikidata.org/entity/Q937857'}"
Michele_Reagan,"{'http://dbpedia.org/ontology/Politician', 'http://www.wikidata.org/entity/Q82955', 'http://dbpedia.org/ontology/OfficeHolder'}"
Michelle_Chia,"{'http://www.wikidata.org/entity/Q5', 'http://schema.org/Person', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson', 'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q215627', 'http://xmlns.com/foaf/0.1/Person'}"
Michelle_French,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/SoccerManager', 'http://www.wikidata.org/entity/Q937857'}"
Michelle_Johnson_(actress),"{'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Michelle_Rodriguez,"{'http://dbpedia.org/ontology/Person', 'http://www.wikidata.org/entity/Q33999', 'http://dbpedia.org/ontology/Actor'}"
Michiel_de_Ruyter,{'http://dbpedia.org/ontology/MilitaryPerson'}
"Michigan_City,_Mississippi","{'http://www.wikidata.org/entity/Q532', 'http://dbpedia.org/ontology/Village'}"
Michigan_Radio,"{'http://dbpedia.org/ontology/RadioStation', 'http://schema.org/RadioStation'}"
Michigan_Terminal_System,"{'http://schema.org/Place', 'http://www.wikidata.org/entity/Q7397', 'http://dbpedia.org/ontology/Location', 'http://dbpedia.org/ontology/Software', 'http://dbpedia.org/ontology/Place'}"
Mick_Jagger,"{'http://dbpedia.org/ontology/Agent', 'http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.wikidata.org/entity/Q24229398', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Mick_Jones_(Foreigner_guitarist),"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Mick_Kinsella,"{'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Athlete'}"
Mick_MacNeil,"{'http://www.wikidata.org/entity/Q215380', 'http://dbpedia.org/ontology/MusicalArtist', 'http://dbpedia.org/ontology/Band'}"
Mick_McCarthy,"{'http://www.wikidata.org/entity/Q628099', 'http://dbpedia.org/ontology/Athlete', 'http://dbpedia.org/ontology/SoccerManager'}"
Mick_Schultz,"{'http://dbpedia.org/ontology/Agent', 'http://www.wikidata.org/entity/Q24229398', 'http://dbpedia.org/ontology/MusicalArtist', 'http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent'}"
Mick_Thomas,{'http://dbpedia.org/ontology/MusicalArtist'}
Mick_Thomson,{'http://dbpedia.org/ontology/MusicalArtist'}
Mick_Turner,{'http://dbpedia.org/ontology/MusicalArtist'}
Mickaël_Facchinetti,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
Mickaël_Germain,"{'http://dbpedia.org/ontology/SoccerPlayer', 'http://www.wikidata.org/entity/Q937857'}"
